12/16/2021,18:58:18,-7.77,122.5165,10,3.09
12/16/2021,18:52:33,-7.87,122.44936,10,3.75
12/16/2021,18:07:06,-8.24,122.17453,10,2.18
12/16/2021,17:10:02,-8.52,121.72187,10,2.26
12/16/2021,17:04:51,-7.52,122.05234,10,2.95
12/16/2021,16:57:09,-8.08,122.66687,72.1,2.53
12/16/2021,16:48:23,-7.52,122.0098,10,3.5
12/16/2021,16:39:14,-7.82,122.4636,14.3,3.28
12/16/2021,16:32:17,-7.43,121.44277,10,3.32
12/16/2021,16:20:01,-8.01,122.53563,10,2.99
12/16/2021,15:59:16,-8.02,122.57832,84.9,2.79
12/16/2021,15:46:24,-7.41,121.60131,10,2.99
12/16/2021,15:35:03,-8.13,122.39357,10,2.95
12/16/2021,15:28:21,-8.1,122.45574,10,3.05
12/16/2021,13:42:01,-7.58,122.43481,19.5,3.1
12/16/2021,13:18:28,-8.09,122.73116,109.6,2.4
12/16/2021,12:58:24,-8.07,122.44436,12.1,3.17
12/16/2021,12:37:58,-8.04,122.44065,17.4,2.94
12/16/2021,12:34:37,-7.61,122.67598,23.5,3.13
12/16/2021,12:32:31,-7.6,122.67665,26,3.34
12/16/2021,12:28:19,-8.12,120.36169,10.9,2.85
12/16/2021,12:10:49,-7.55,122.36238,23.3,3.18
12/16/2021,11:56:38,-8.01,122.41447,10.5,2.86
12/16/2021,11:44:21,-7.67,121.76604,77.7,2.78
12/16/2021,11:30:31,-7.75,122.44067,55.2,3.73
12/16/2021,10:27:10,-7.48,122.90274,15.2,2.59
12/16/2021,10:18:21,-7.52,122.10577,29.6,3.35
12/16/2021,9:53:28,-7.82,121.86809,10,2.84
12/16/2021,9:49:49,-7.55,122.09401,93.5,3.09
12/16/2021,9:02:44,-7.69,121.72964,97.5,3.03
12/16/2021,8:58:53,-7.75,122.29847,15.3,2.29
12/16/2021,8:05:40,-7.56,122.49785,10,2.89
12/16/2021,8:03:32,-8.35,122.45221,10,2.72
12/16/2021,8:00:20,-8.09,122.63215,43.8,2.98
12/16/2021,7:13:16,-8.16,122.53773,38.4,2.76
12/16/2021,6:53:42,-7.76,122.31976,10,3.12
12/16/2021,6:41:27,-7.72,121.50512,91.9,3.5
12/16/2021,6:03:26,-7.52,121.58622,10,3.45
12/16/2021,5:00:39,-7.53,121.86475,10,3.43
12/16/2021,4:17:25,-7.58,121.77899,10,3.25
12/16/2021,4:04:36,-7.63,121.87867,10,3.39
12/16/2021,3:35:15,-7.48,121.52493,26.5,3.33
12/16/2021,3:13:14,-7.62,122.48847,11.4,3.15
12/16/2021,2:34:08,-7.74,122.49393,28.5,2.91
12/16/2021,1:34:14,-7.65,122.44698,33.6,2.72
